12
22
14
27
12
10
25
12
11
12
13
17
14
10
11
15
9
11
13
14
11
14
11
11
10
9
10
9
9
10
10
10
10
10
14
10
10
11
12
11
9
10
9
9
9
10
10
12
8
9
8
10
10
10
9
9
9
9
10
9
8
10
10
10
9
9
11
12
8
16
11
8
9
10
11
10
9
21
9
10
26
36
9
17
19
16
12
9
23
15
19
20
22
22
10
21
12
13
15
50
11
27
15
44
17
32
52
47
27
28
10
35
16
18
25
34
25
22
11
10
39
9
37
20
52
64
65
13
41
44
24
12
30
76
13
21
53
26
25
15
13
32
14
72
20
14
49
38
13
19
23
19
35
73
14
23
22
22
19
48
25
17
35
27
18
25
11
45
23
47
25
29
28
61
26
24
17
35
14
68
21
26
21
23
14
37
20
25
21
33
16
14
11
25
29
22
20
30
31
47
20
31
12
24
42
37
13
16
12
38
20
25
44
33
21
47
20
27
34
11
26
13
14
48
21
16
10
14
27
13
14
14
54
15
66
48
27
9
10
10
14
20
10
15
13
16
17
17
27
37
23
62
28
18
15
22
12
24
42
31
37
18
64
14
83
19
27
44
38
27
24
35
26
48
50
21
43
21
29
50
29
36
21
15
72
18
24
33
44
38
59
71
24
154
51
19
54
64
8
11
45
12
28
12
84
16
28
25
35
40
57
13
21
48
18
71
39
11
111
41
39
40
9
10
9
9
9
9
10
10
10
10
10
10
9
10
10
9
9
89
181
69
24
137
48
14
60
52
44
67
33
9
9
9
20
73
46
70
98
12
14
27
64
51
42
106
50
195
37
152
127
20
59
126
167
54
66
73
67
119
182
30
47
162
112
37
129
92
10
172
98
192
11
199
141
11
10
21
22
23
112
16
70
13
15
120
145
113
205
177
84
104
111
114
30
13
163
57
211
226
55
60
27
36
113
19
148
33
92
68
162
212
68
69
434
61
183
215
153
93
33
166
163
140
112
103
99
114
133
124
131
96
136
81
120
155
149
142
158
152
137
149
287
169
180
218
224
171
98
182
320
150
131
211
122
9
26
28
16
95
456
340
205
70
90
84
209
213
113
126
119
149
334
105
138
224
46
112
131
73
106
75
71
76
73
118
115
62
58
56
153
93
87
70
69
48
92
53
440
9
60
138
106
113
24
112
154
81
91
100
111
99
116
103
95
105
103
151
64
